GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS526858800	2018-08-03 12:58:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Charleston Slough/Coast Casey Forebay	L730351	H	37.4359191	-122.098918	2017-08-21	10:51:00	obsr819064	S38752692	Traveling	P22	EBIRD	140	2.897		1	1		0	1	0		Birds at Shoreline Lake are in a separate checklist.		
URN:CornellLabOfOrnithology:EBIRD:OBS525271527	2018-08-03 12:52:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		San Francisco Bay Trail--Moffett Field	L1573995	H	37.4334763	-122.0617157	2017-08-13	18:40:00	obsr291805	S38634934	Traveling	P22	EBIRD	15	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525267422	2018-08-03 12:52:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Crittenden Marsh (Stevens Creek Nature Study Area)	L759446	H	37.4309097	-122.0660019	2017-08-13	15:20:00	obsr184473	S38634651	Traveling	P22	EBIRD	200	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525771303	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			75				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2017-08-11	10:16:00	obsr203566	S38672402	Traveling	P22	EBIRD	61	1.094		3	1	G2586567	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525779272	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			75				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2017-08-11	10:16:00	obsr123794	S38673080	Traveling	P22	EBIRD	61	1.094		3	1	G2586567	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS529164332	2018-08-03 13:21:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Charleston Slough/Coast Casey Forebay	L730351	H	37.4359191	-122.098918	2017-08-31	15:17:00	obsr819064	S38929208	Traveling	P22	EBIRD	122	2.414		1	1		1	1	0			Swimming in the forebay together	
URN:CornellLabOfOrnithology:EBIRD:OBS524312216	2018-08-03 12:51:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Crittenden Marsh (Stevens Creek Nature Study Area)	L759446	H	37.4309097	-122.0660019	2017-08-09	12:46:00	obsr819064	S38564228	Traveling	P22	EBIRD	141	2.575		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525830638	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			75				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2017-08-11	10:16:00	obsr313014	S38677299	Traveling	P22	EBIRD	61	1.094		3	1	G2586567	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525813102	2017-08-16 17:08:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2017-08-16	07:20:00	obsr417931	S38676011	Stationary	P21	EBIRD	10			2	1	G2586793	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525568776	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-11	11:19:00	obsr351169	S38657073	Stationary	P21	EBIRD	120			3	0	G2585292	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525322120	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-11	11:19:00	obsr321260	S38638734	Stationary	P21	EBIRD	120			3	0	G2585292	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525812454	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-11	11:19:00	obsr292747	S38675967	Stationary	P21	EBIRD	120			3	0	G2585292	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527921472	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-26	08:57:00	obsr556810	S38835555	Traveling	P22	EBIRD	257	7.628		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS522986841	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-03	09:52:00	obsr176649	S38463568	Traveling	P22	EBIRD	126	2.012		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525695355	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-13	08:30:00	obsr417931	S38666940	Traveling	P22	EBIRD	250	14.774		2	1	G2586149	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525592424	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-08-13	08:30:00	obsr420881	S38658725	Traveling	P22	EBIRD	250	14.774		2	1	G2586149	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524293499	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2017-08-09	07:30:00	obsr168076	S38562725	Traveling	P22	EBIRD	242	8.208		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525768801	2017-08-16 17:08:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2017-08-16	07:20:00	obsr420881	S38672214	Stationary	P21	EBIRD	10			2	1	G2586793	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524760847	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			100				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2017-08-11	19:14:00	obsr819064	S38597833	Traveling	P22	EBIRD	73	3.862		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525216757	2018-08-03 12:52:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A2E	L776548	H	37.4367028	-122.0636845	2017-08-13	15:25:00	obsr166679	S38631148	Traveling	P22	EBIRD	76	1.448		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS524751470	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			300				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2017-08-11	08:00:00	obsr528848	S38597245	Traveling	P22	EBIRD	105	1.609		2	1	G2579669	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530236363	2017-09-04 18:50:49.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards San Francisco Bay National Wildlife Refuge, San Jose US-CA (37.4358,-121.9581)	L6243479	P	37.435814	-121.958102	2017-09-04	07:10:00	obsr750631	S39004507	Traveling	P22	EBIRD	120	4.828		14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS530297297	2018-08-07 13:42:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2017-09-04	07:07:00	obsr30626	S39009068	Traveling	P22	EBIRD	239	1.609		5	1		0	1	0		Wildside Nature Tours California 		
URN:CornellLabOfOrnithology:EBIRD:OBS536520201	2019-06-09 20:59:36.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Arzino Ranch-Disk Drive area	L594206	H	37.4297425	-121.962254	2017-09-21	11:00:00	obsr645669	S39437208	Traveling	P22	EBIRD	120	3		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538307111	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr305506	S39557328	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS534534589	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr726046	S39303721	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533950317	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr516556	S39261062	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533368544	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr8586	S39218856	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533504711	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr169708	S39227831	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533623522	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr455059	S39235567	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533801788	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr184416	S39249066	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS533582689	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2017-09-16	11:00:00	obsr428402	S39232851	Traveling	P22	EBIRD	60	0.805		16	1	G2640096	0	1	0		Matthew Dodder's Palo Alto Adult School birding class. Conditions: sunny, warm and windless.		
URN:CornellLabOfOrnithology:EBIRD:OBS603131091	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-04-21	08:19:00	obsr221564	S44791644	Traveling	P22	EBIRD	70	1.609		22	1	G3116287	0	1	0		Los Gatos Birdwatcher trip. Started at  parking lot and waslked on Bay trail to first set of ponds to the northeast between A12 and New Chicago Marsh. 	Solitary, single individual in pond in new Chicago marsh seen from Bay trail ne of parking lot. Red neck with gray breast. Shorter , thicker bill than Wilson's.	
URN:CornellLabOfOrnithology:EBIRD:OBS604565110	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-04-23	17:19:00	obsr819064	S44883645	Traveling	P22	EBIRD	62	1.283		1	1		1	1	0		Very windy. One way to end of first pond		
URN:CornellLabOfOrnithology:EBIRD:OBS602987307	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-04-21	08:41:00	obsr401168	S44783095	Stationary	P21	EBIRD	1			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS603612017	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-04-21	08:19:00	obsr469883	S44823478	Traveling	P22	EBIRD	70	1.609		22	1	G3116287	0	1	0		Los Gatos Birdwatcher trip. Started at  parking lot and waslked on Bay trail to first set of ponds to the northeast between A12 and New Chicago Marsh. 	Solitary, single individual in pond in new Chicago marsh seen from Bay trail ne of parking lot. Red neck with gray breast. Shorter , thicker bill than Wilson's.	
URN:CornellLabOfOrnithology:EBIRD:OBS604512338	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-04-21	08:19:00	obsr88339	S44880268	Traveling	P22	EBIRD	70	1.609		22	1	G3116287	0	1	0		Los Gatos Birdwatcher trip. Started at  parking lot and waslked on Bay trail to first set of ponds to the northeast between A12 and New Chicago Marsh. 	Solitary, single individual in pond in new Chicago marsh seen from Bay trail ne of parking lot. Red neck with gray breast. Shorter , thicker bill than Wilson's.	
URN:CornellLabOfOrnithology:EBIRD:OBS617026288	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-05-13	06:45:00	obsr688514	S45628303	Traveling	P22	EBIRD	145	4.828		2	1		1	1	0		partly cloudy, moderately breezy, 60F		
URN:CornellLabOfOrnithology:EBIRD:OBS648739123	2018-08-16 01:53:23.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A13	L651904	H	37.4452213	-121.9796562	2018-05-27	08:00:00	obsr599888	S47873333	Traveling	P22	EBIRD	30	1.609		3	0		0	1	0		With Mike Rogers and Richard Jeffers.		
URN:CornellLabOfOrnithology:EBIRD:OBS624346322	2018-06-21 02:58:49.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A13	L651904	H	37.4452213	-121.9796562	2018-05-27	09:52:00	obsr53116	S46068909	Traveling	P22	EBIRD	15	0.506		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS609337692	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-05-02	13:34:00	obsr819064	S45187981	Traveling	P22	EBIRD	39	0.83		1	1		1	1	0			All photos are of the same individual, since the other two were farther away.	
URN:CornellLabOfOrnithology:EBIRD:OBS609343635	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-05-02	14:15:00	obsr625102	S45188349	Traveling	P22	EBIRD	9	0.593		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS616567249	2018-08-03 18:06:18.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2018-05-12	10:00:00	obsr422915	S45603350	Traveling	P22	EBIRD	90	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS610298513	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-05-03	19:01:00	obsr625102	S45247454	Traveling	P22	EBIRD	51	2.233		2	1	G3154960	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS617162259	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-05-13	09:05:00	obsr314455	S45635454	Traveling	P22	EBIRD	93	4.023		1	1		1	1	0		Walked to northwestern corner of A12, no sign of previously reported Black Tern	One group of 27 was near shore	
URN:CornellLabOfOrnithology:EBIRD:OBS609428120	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-05-02	16:01:00	obsr273117	S45193549	Traveling	P22	EBIRD	53	0.805		1	1		1	1	0		Sunny, temperature 58°, wind from the N-NW		
