GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS531853307	2018-08-03 13:39:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-10	12:03:00	obsr604942	S39114055	Traveling	P22	EBIRD	138	2.704		20	1	G2627679	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS531871317	2018-08-03 13:39:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-10	12:03:00	obsr543423	S39115220	Traveling	P22	EBIRD	138	2.704		20	1	G2627679	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS533059837	2018-08-03 13:39:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-10	12:01:00	obsr339066	S39197941	Traveling	P22	EBIRD	140	3.219		20	1		1	1	0		I was part of a Golden Gate Audubon group led by Rusty Scalf		
URN:CornellLabOfOrnithology:EBIRD:OBS533203595	2018-08-03 13:39:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-10	12:25:00	obsr430232	S39208345	Traveling	P22	EBIRD	120	3.219		11	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS532567333	2018-08-03 13:44:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2017-09-13	08:30:00	obsr195265	S39164269	Traveling	P22	EBIRD	180	2.414		4	1	G2632739	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS533895021	2018-08-03 13:45:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-09-18	08:30:00	obsr543423	S39256485	Traveling	P22	EBIRD	270	3.219		1	1		0	1	0		With MDAS group		
URN:CornellLabOfOrnithology:EBIRD:OBS534951802	2018-08-03 13:46:34.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards NWR--Pond N4A	L4825707	H	37.54838	-122.1063612	2017-09-22	12:19:00	obsr333259	S39333888	Incidental	P20	EBIRD				1	0		0	1	0		Includes adjacent ponds. Seen on bike ride.		
URN:CornellLabOfOrnithology:EBIRD:OBS529424254	2018-08-03 13:21:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					San Leandro Marina	L582754	H	37.695231	-122.1906281	2017-09-01	13:15:00	obsr761571	S38949015	Traveling	P22	EBIRD	150	6.437		1	1		0	1	0		I was here during the extreme heat of the afternoon. Temp was a little over 100. Bay was dead calm. No wind.		
URN:CornellLabOfOrnithology:EBIRD:OBS637119572	2018-08-03 13:45:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2017-09-18	08:50:00	obsr438747	S46993572	Traveling	P22	EBIRD	260	4.828		13	1	G3324165	0	1	0		MDAS field trip w Bob Richmond		
URN:CornellLabOfOrnithology:EBIRD:OBS637120605	2018-08-03 13:40:06.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2017-09-11	09:05:00	obsr438747	S46993643	Traveling	P22	EBIRD	175	3.219		12	1	G3324178	0	1	0		EBRPD walk with A Fisher. Started at seabreeze market walked along shore to pier north along bay and back along north side of meadow and through meadow. Sunny warm		
URN:CornellLabOfOrnithology:EBIRD:OBS539529833	2017-10-08 23:14:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards NWR (ALA Co.)	L500360	H	37.5316305	-122.0733619	2017-10-08	08:00:00	obsr433471	S39739545	Traveling	P22	EBIRD	60	1.6		2	1	G2673773	1	1	0		Clear skies, Southern wind		
URN:CornellLabOfOrnithology:EBIRD:OBS539594677	2017-10-08 23:14:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards NWR (ALA Co.)	L500360	H	37.5316305	-122.0733619	2017-10-08	08:00:00	obsr794062	S39769760	Traveling	P22	EBIRD	60	1.6		2	1	G2673773	1	1	0		Clear skies, Southern wind		
URN:CornellLabOfOrnithology:EBIRD:OBS607517279	2018-08-03 17:53:51.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-04-29	08:10:00	obsr297774	S45074275	Traveling	P22	EBIRD	160	4.265		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS607070681	2018-04-29 23:13:32.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-04-28	16:01:00	obsr294407	S45046868	Traveling	P22	EBIRD	93	3.402		6	1	G3142088	0	1	0		EBRP birdathon		
URN:CornellLabOfOrnithology:EBIRD:OBS604396933	2018-08-03 17:46:02.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			28				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-04-23	06:50:00	obsr276807	S44872723	Traveling	P22	EBIRD	240	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS604117646	2018-04-24 10:16:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-04-22	13:21:00	obsr191278	S44854812	Traveling	P22	EBIRD	62	3.122		2	1	G3124007	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS607813856	2018-04-29 23:13:32.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-04-28	16:01:00	obsr504628	S45092827	Traveling	P22	EBIRD	93	3.402		6	1	G3142088	0	1	0		EBRP birdathon		
URN:CornellLabOfOrnithology:EBIRD:OBS604744878	2018-04-24 10:16:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-04-22	13:21:00	obsr226854	S44895385	Traveling	P22	EBIRD	62	3.122		2	1	G3124007	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS603385737	2018-08-03 17:45:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-04-21	12:30:00	obsr761571	S44807365	Traveling	P22	EBIRD	190	4.828		1	1		0	1	0		Most birds in Hayward Marsh. No skimmers yet.	Seen from the Least Tern sign in the pond with the Least Tern nest island.	
URN:CornellLabOfOrnithology:EBIRD:OBS608747484	2018-08-03 17:50:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			200				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-04-28	13:10:00	obsr761571	S45151878	Traveling	P22	EBIRD	140	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS594591820	2018-08-03 17:23:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-04-01	13:35:00	obsr761571	S44172842	Traveling	P22	EBIRD	145	4.828		1	1		0	1	0			In the city ponds SE of Mt. Trashmore.	
URN:CornellLabOfOrnithology:EBIRD:OBS603948370	2018-08-03 17:45:49.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-04-22	10:00:00	obsr970419	S44844000	Traveling	P22	EBIRD	180	8.047		1	1		0	1	0		Scoped tern colony for about an hour, no signs of black tern.--As many as seven Lepus Californicus were seen at once near tern colony.		
URN:CornellLabOfOrnithology:EBIRD:OBS616642025	2018-12-11 14:53:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			95				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-05-12	13:05:00	obsr761571	S45607134	Traveling	P22	EBIRD	145	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS617842216	2018-08-03 18:10:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-05-14	07:45:00	obsr276807	S45674228	Traveling	P22	EBIRD	210	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS624071518	2018-08-03 18:29:48.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-05-26	13:20:00	obsr761571	S46051691	Traveling	P22	EBIRD	100	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS611914206	2018-12-11 14:53:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			150				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-05-05	12:30:00	obsr761571	S45340008	Traveling	P22	EBIRD	150	5.633		1	1		0	1	0		I was in Hayward Marsh doing the Colonial Bird Survey. I then went to check out Winton Ave.	Estimate.	
URN:CornellLabOfOrnithology:EBIRD:OBS621280151	2018-12-11 14:53:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-05-20	13:10:00	obsr761571	S45875630	Traveling	P22	EBIRD	125	4.023		1	1		0	1	0		First I was in Hayward Marsh doing a Colonial Bird census (Terns and usually skimmers). Then Winton Ave.		
URN:CornellLabOfOrnithology:EBIRD:OBS630584629	2018-08-03 18:34:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Shoreline Interpretive Center, Hayward US-CA (37.6233,-122.1366)	L7563988	P	37.623329	-122.136575	2018-06-03	08:30:00	obsr240280	S46512296	Traveling	P22	EBIRD	225	3.137		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627302002	2018-08-03 18:34:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Interpretive center	L598957	P	37.6210981	-122.149086	2018-06-03	08:30:00	obsr108152	S46273193	Traveling	P22	EBIRD	210	2.414		19	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627356349	2018-08-03 18:34:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-06-03	08:00:00	obsr276807	S46277007	Traveling	P22	EBIRD	240	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627303003	2018-08-03 18:34:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2018-06-03	08:00:00	obsr34360	S46273280	Traveling	P22	EBIRD	225	3.219		1	1		0	1	0		Oholone Audubon Field TRip		
URN:CornellLabOfOrnithology:EBIRD:OBS627286503	2018-08-03 18:34:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-06-03	08:20:00	obsr166679	S46271972	Traveling	P22	EBIRD	208	1.819		2	1	G3255240	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627289703	2018-08-03 18:34:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-06-03	08:00:00	obsr297774	S46272179	Traveling	P22	EBIRD	230	3.38		21	1		0	1	0		OAS trip led by Phil Gordon and Maggie Clark		
URN:CornellLabOfOrnithology:EBIRD:OBS627287042	2018-08-03 18:34:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-06-03	08:20:00	obsr171564	S46271997	Traveling	P22	EBIRD	208	1.819		2	1	G3255240	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641616548	2018-07-21 20:03:36.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-07-21	08:41:00	obsr555822	S47333763	Traveling	P22	EBIRD	185	1.77		4	1	G3355948	0	1	0		Looking for Red Knots	Franks Dump Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS641685137	2018-07-21 20:03:36.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-07-21	08:41:00	obsr637946	S47339050	Traveling	P22	EBIRD	185	1.77		4	1	G3355948	0	1	0		Looking for Red Knots	Franks Dump Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS642889790	2019-04-02 08:30:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-07-24	16:00:00	obsr904219	S47436142	Traveling	P22	EBIRD	97	1.35		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS642008241	2018-12-11 14:47:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-07-22	13:45:00	obsr761571	S47362803	Traveling	P22	EBIRD	110	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641898999	2018-07-22 14:40:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-07-21	08:11:00	obsr946849	S47354539	Traveling	P22	EBIRD	276	4.828		2	1	G3357750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS641896856	2018-07-22 14:40:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-07-21	08:11:00	obsr672779	S47354371	Traveling	P22	EBIRD	276	4.828		2	1	G3357750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS638159233	2018-07-08 15:18:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards NWR (ALA Co.)	L500360	H	37.5316305	-122.0733619	2018-07-08	09:20:00	obsr276807	S47072924	Traveling	P22	EBIRD	95	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS655963256	2018-09-10 15:14:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:30:00	obsr432606	S48420042	Traveling	P22	EBIRD	220	6.035		16	1		0	1	0		Class trip for Golden Gate Audubon's Fall Migrations Class by Eddie Bartley.		
URN:CornellLabOfOrnithology:EBIRD:OBS651653741	2018-10-16 15:28:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:32:00	obsr310313	S48094224	Traveling	P22	EBIRD	221	6.051		1	1	G3454605	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652029403	2018-08-28 00:32:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:33:00	obsr690833	S48122516	Traveling	P22	EBIRD	223	5.182		18	1	G3424807	0	1	0		GGAS Shorebird Class field trip led by Eddie Bartley.		
URN:CornellLabOfOrnithology:EBIRD:OBS656698204	2018-10-19 17:47:04.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:32:00	obsr668757	S48474362	Traveling	P22	EBIRD	221	6.051		1	1	G3454605	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651678130	2018-08-26 19:32:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:40:00	obsr973835	S48096105	Traveling	P22	EBIRD	163	2.532		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652510146	2018-08-29 20:38:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				San Leandro Marina to Hayward Shoreline	L6797864	P	37.6722041	-122.1651793	2018-08-29	08:55:00	obsr210310	S48162012	Traveling	P22	EBIRD	375	16.093		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652525847	2018-08-29 21:53:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-08-29	14:43:00	obsr769704	S48163121	Traveling	P22	EBIRD	250	8.073		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS645689705	2018-08-05 18:48:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-08-04	09:45:00	obsr952887	S47648343	Traveling	P22	EBIRD	45	4.023		2	1	G3383728	0	1	0		Birding and biking - tide falling.		
URN:CornellLabOfOrnithology:EBIRD:OBS652267175	2018-09-02 22:38:13.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-08-28	16:00:00	obsr30575	S48140628	Traveling	P22	EBIRD	90	3.219		2	1		0	1	0		From Grant ave entrance to Frank’s Dump.  With Pat Mahoney. 		
URN:CornellLabOfOrnithology:EBIRD:OBS647962735	2018-08-16 11:42:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2018-08-12	11:45:00	obsr60422	S47813278	Traveling	P22	EBIRD	112	5.697		2	1	G3396391	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS650486971	2018-08-23 01:55:04.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Emeryville shoreline--near fire station	L1801585	H	37.8365218	-122.3010791	2018-08-22	10:30:00	obsr952887	S48011191	Incidental	P20	EBIRD				1	0		0	1	0		Birding while stuck in traffic on bay bridge toll approach		
URN:CornellLabOfOrnithology:EBIRD:OBS646085977	2018-08-05 18:48:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-08-04	09:45:00	obsr288062	S47674851	Traveling	P22	EBIRD	45	4.023		2	1	G3383728	0	1	0		Birding and biking - tide falling.		
